62,40,41,70,37,84,80,54,26,50,71,19,97,80,43,60,72,64,23,9,12,35,85,67,64,31,62,62,25,30,65,34,40,4,2,61,50,37,97,64,37,88,22,97,69,19,54,58,46,9,48,5,30,45,49,27,67,53,29,70,90,52,90,99,67,36,68,6,97,24,20,34,2,38,39,49,64,81,66,20,56,87,83,43,8,66,67,77,7,97,12,75,44,18,87,15,32,10,59,3
10,12,44,88,34,48,21,23,87,89,65,35,1,86,26,89,85,26,2,56,4,86,71,39,32,68,21,54,14,19,46,62,93,86,89,10,65,50,38,55,100,87,95,14,86,86,95,29,71,90,23,5,77,85,50,36,28,63,75,19,58,31,46,70,99,77,56,59,62,11,4,5,100,92,78,75,90,67,63,21,21,2,52,3,59,70,80,69,57,87,37,19,64,61,67,63,10,38,32,84
73,73,32,21,96,39,8,3,74,25,22,28,62,85,100,31,97,58,78,70,72,26,51,54,71,23,29,77,7,76,49,40,83,35,1,20,70,64,28,37,33,31,24,51,20,23,35,93,92,95,16,27,87,70,34,91,76,20,48,48,78,39,91,28,76,80,17,33,11,68,70,83,92,99,12,28,42,52,42,80,91,94,38,52,20,35,1,59,54,67,95,88,96,100,23,76,95,53,22,83
8,22,3,74,26,87,72,32,40,13,40,9,47,82,20,33,41,16,68,6,25,74,79,18,31,14,64,71,29,35,13,84,23,51,22,73,40,33,70,16,58,30,85,88,28,73,45,19,84,45,68,51,59,35,32,69,92,98,54,14,57,96,1,100,82,98,99,45,89,3,82,51,16,46,1,36,69,10,54,77,11,51,20,43,13,91,78,57,76,3,66,65,28,9,24,85,32,48,95,86
6,70,34,5,90,41,89,79,46,100,95,55,88,9,32,61,62,99,12,58,81,2,23,55,29,6,16,92,80,55,49,63,67,26,92,18,4,44,36,66,48,45,88,9,61,36,61,63,3,5,63,8,33,17,1,97,57,19,58,54,88,82,49,30,19,3,78,90,66,30,98,96,11,63,52,27,8,51,33,47,11,66,47,15,34,19,40,99,23,80,62,30,46,98,91,32,95,41,5,62
8,23,72,71,78,3,8,25,28,10,94,41,15,37,72,84,18,5,49,44,100,1,8,84,72,2,48,48,78,20,20,4,82,80,96,7,65,22,72,96,96,14,63,14,74,12,90,14,71,73,99,69,19,61,87,76,13,27,82,68,76,60,98,14,4,16,45,34,78,62,76,58,90,83,5,22,82,50,76,49,63,91,22,46,53,86,92,74,45,83,76,60,30,73,94,43,42,76,100,78
74,48,52,81,97,15,75,1,7,43,23,9,61,82,19,30,94,10,3,43,59,1,95,74,28,58,5,63,28,47,11,99,7,80,71,60,9,60,17,82,22,10,7,14,28,62,76,46,68,99,76,57,53,26,37,24,21,1,79,94,98,57,85,27,85,37,98,43,41,14,95,74,71,44,32,4,14,72,32,98,58,15,39,18,70,37,93,70,82,84,3,73,44,75,66,67,79,41,65,31
7,96,22,16,17,98,61,39,38,79,32,77,94,59,75,65,10,67,95,38,10,20,55,86,71,93,2,82,50,27,92,70,42,86,65,81,80,86,64,100,8,15,46,24,13,87,21,42,73,39,56,2,50,77,21,55,49,49,34,30,2,10,94,26,38,53,12,65,9,57,91,14,75,93,16,39,34,43,49,37,15,9,7,86,38,16,54,55,71,9,81,28,21,32,77,38,55,28,16,36
92,79,91,89,45,92,57,77,5,7,15,54,72,18,92,40,8,2,2,66,10,17,60,88,6,87,59,58,49,31,32,77,4,28,87,73,45,33,62,55,67,71,42,42,16,13,23,81,7,10,84,4,28,100,77,61,43,84,57,78,12,99,40,36,34,60,77,14,19,39,89,9,20,30,19,56,7,11,77,68,33,87,29,62,46,62,74,8,8,39,22,34,12,99,32,19,1,19,99,53
83,47,69,66,87,94,38,27,57,47,57,11,94,93,13,2,49,76,38,76,10,97,8,54,49,52,1,76,66,32,18,4,85,36,78,11,9,18,87,73,14,9,39,11,55,32,16,54,51,45,62,19,85,92,81,23,15,45,6,8,12,13,34,41,97,54,37,27,93,53,42,61,10,2,56,12,92,43,18,64,70,41,33,99,56,80,54,4,62,3,59,42,76,16,98,3,55,90,41,55
44,68,50,100,1,9,39,41,32,27,14,46,92,49,99,40,91,71,39,73,79,89,64,91,61,19,63,2,15,19,42,67,97,92,92,4,99,19,100,51,99,93,86,32,39,81,40,35,23,24,95,50,72,27,78,87,32,64,41,70,41,33,77,75,85,67,4,83,1,19,55,29,67,87,72,76,50,8,49,64,60,30,55,55,62,54,40,65,100,56,36,47,33,37,44,62,4,38,78,84
57,81,93,65,93,38,100,75,44,2,8,94,73,95,11,60,37,73,19,18,90,87,92,98,83,95,25,69,61,45,9,35,8,30,9,32,63,90,20,14,59,67,68,95,59,17,99,58,6,60,53,26,10,65,16,42,44,74,4,71,32,44,30,32,78,9,35,25,85,55,6,40,66,100,70,56,45,94,71,83,11,16,4,96,27,6,6,38,10,62,31,29,46,2,9,59,8,3,24,70
18,37,99,76,60,1,92,4,56,16,6,49,13,13,23,53,53,38,20,4,66,67,44,35,71,97,98,36,44,83,95,40,23,44,23,93,87,28,61,57,79,28,6,87,69,45,15,81,17,37,90,83,92,34,74,60,30,100,61,24,99,6,64,30,39,16,82,16,74,40,53,12,99,46,25,49,69,23,62,99,3,42,74,28,41,11,6,29,83,26,33,9,54,67,51,50,23,80,95,74
17,30,25,52,7,34,43,67,91,60,14,64,98,23,70,17,31,65,74,22,71,48,7,61,35,82,25,29,31,38,16,100,20,56,88,10,60,32,38,18,1,26,83,92,58,22,39,8,39,20,32,51,30,91,31,59,24,99,49,18,50,72,67,28,26,46,58,18,46,40,8,8,24,20,67,2,73,49,69,36,82,72,84,39,75,77,45,84,75,12,95,83,28,31,20,68,17,78,47,59
44,73,86,3,65,71,88,51,60,54,84,92,34,38,92,42,99,19,37,86,2,90,51,77,62,39,9,87,96,63,80,38,10,5,32,74,79,66,45,11,42,94,39,11,81,26,66,6,89,53,78,86,52,7,30,3,8,41,64,1,39,94,60,43,49,86,74,1,81,74,19,61,24,29,76,30,77,39,5,41,58,15,73,77,76,46,35,58,29,99,30,63,82,89,7,85,45,2,75,88
69,46,68,18,37,75,57,42,24,69,78,83,1,69,2,2,100,48,79,82,97,54,27,47,25,100,82,45,53,7,1,80,50,19,22,17,86,76,51,100,4,45,19,94,7,18,64,73,27,36,60,66,45,65,71,59,28,46,99,67,97,46,62,47,83,63,93,95,74,20,1,94,83,86,2,24,4,84,33,78,48,91,32,71,9,26,6,61,15,11,29,74,58,51,2,71,18,89,59,24
11,7,13,34,83,12,75,77,2,94,87,45,53,92,86,21,24,12,35,43,19,56,61,55,84,86,79,87,6,78,62,36,17,36,57,63,6,52,24,39,76,99,67,95,17,51,83,43,79,30,3,56,42,52,93,66,90,47,11,7,55,100,65,62,57,89,34,13,91,17,11,88,40,16,21,38,52,97,86,74,41,94,14,85,57,63,56,50,85,22,91,11,56,79,33,55,55,8,23,5
57,16,31,100,18,18,92,32,93,69,99,34,23,58,59,80,28,34,18,80,72,15,63,43,51,58,20,18,62,54,34,29,94,80,36,77,51,75,78,64,30,67,10,58,44,95,96,47,47,44,87,16,84,13,55,80,35,61,96,40,86,4,45,23,41,89,3,89,7,36,61,54,46,72,44,91,1,90,55,80,67,26,80,81,100,78,35,76,76,57,45,69,36,40,41,94,94,12,79,76
13,49,26,26,85,16,44,37,25,65,65,49,98,3,40,48,89,72,14,21,94,65,77,85,72,79,38,66,68,37,8,15,10,42,84,4,79,22,38,87,97,25,81,53,89,52,32,13,39,21,81,34,41,61,82,87,21,33,60,31,85,66,75,14,17,27,41,85,60,46,42,38,56,38,77,40,25,64,30,67,49,99,88,95,1,38,91,60,52,62,6,37,60,58,10,93,14,71,27,16
80,40,61,42,11,27,71,91,12,35,72,47,79,63,94,16,86,95,76,7,8,25,5,12,73,22,88,99,3,100,11,60,3,57,10,58,94,58,92,80,40,78,25,56,50,49,41,78,40,1,50,69,14,48,81,81,80,88,78,41,13,92,29,75,81,93,69,11,64,82,72,9,47,80,58,92,1,61,15,67,67,83,36,54,69,98,90,19,13,95,34,70,59,77,52,68,30,59,67,32
25,18,71,89,11,53,22,100,49,47,49,93,47,30,6,5,86,42,71,6,72,12,30,72,14,77,22,64,95,87,83,87,10,12,24,12,6,78,45,3,10,43,15,39,73,21,29,31,4,89,34,58,49,54,65,57,21,89,1,1,18,89,93,26,3,54,36,2,94,87,83,79,59,20,40,33,87,88,87,20,40,32,29,51,8,98,72,73,46,62,74,49,48,70,29,53,71,5,99,87
41,30,33,81,73,84,85,35,34,88,66,19,41,57,85,93,77,59,77,53,57,22,48,43,49,66,28,53,27,9,41,51,9,9,49,44,47,45,39,62,14,96,2,5,100,65,65,81,9,13,3,29,39,46,97,91,93,16,5,70,22,18,2,15,33,16,78,49,82,29,51,100,8,44,85,2,21,24,43,93,10,93,14,52,39,65,59,9,21,32,92,12,41,64,53,42,100,98,97,24
89,6,76,51,26,45,9,1,71,90,45,27,65,6,83,68,70,29,43,65,67,95,90,54,99,27,91,28,96,91,12,77,17,77,24,46,69,27,53,83,10,7,12,30,62,89,5,90,48,57,77,55,65,76,53,77,89,15,8,5,84,100,22,87,13,62,21,72,98,68,2,36,23,2,84,14,81,37,72,1,64,84,48,96,17,23,40,80,66,40,100,41,96,36,27,35,74,45,93,60
79,11,15,79,62,53,96,11,51,74,36,67,23,8,70,38,36,49,20,48,47,85,54,100,79,16,76,24,15,82,100,7,1,97,88,17,50,71,10,70,22,33,18,65,48,67,65,3,51,29,23,41,43,88,31,43,79,31,28,39,17,17,56,98,33,80,89,26,60,31,32,98,95,77,69,6,91,79,74,42,4,16,99,82,3,71,43,45,95,93,27,68,19,90,67,50,37,8,7,53
27,2,39,78,79,51,17,71,90,66,5,8,85,13,83,76,47,63,6,49,15,27,85,38,74,81,38,34,59,19,28,43,99,45,98,52,92,54,87,52,98,21,37,15,68,53,4,59,54,37,44,45,75,96,67,22,42,21,41,54,10,88,47,100,34,2,15,11,100,98,78,80,86,32,67,52,3,91,8,3,44,31,88,69,51,37,8,72,62,12,92,22,57,60,93,3,61,98,36,52
45,100,82,56,3,83,12,28,29,59,82,87,66,38,3,43,11,65,100,47,6,44,94,14,86,77,16,25,51,1,2,61,73,31,59,20,12,66,5,82,1,30,70,71,20,34,97,80,27,45,88,44,11,78,93,14,99,39,43,85,10,39,29,47,18,76,90,99,38,24,13,30,65,87,61,45,49,71,54,25,67,67,74,11,37,42,87,27,50,100,94,76,6,44,53,51,78,46,58,38
88,59,18,100,60,62,10,23,5,44,65,73,11,18,85,55,63,5,17,51,58,83,26,66,100,47,41,4,79,81,87,5,80,54,86,32,37,80,37,70,42,95,76,100,59,79,42,53,6,5,54,4,95,25,81,67,87,54,30,34,11,42,22,47,2,16,3,63,10,61,3,17,73,86,73,54,39,36,95,89,25,38,3,61,80,32,2,94,96,3,84,89,85,4,57,85,83,6,93,47
2,83,6,13,60,47,93,79,16,9,19,58,49,94,29,2,83,80,22,72,67,28,51,77,97,56,15,47,63,13,62,6,45,64,76,66,31,8,79,59,64,85,66,33,37,8,74,20,83,100,55,4,7,47,70,79,54,21,17,24,73,63,100,35,71,92,29,11,54,39,57,67,24,56,72,54,30,60,62,21,24,36,28,28,44,41,22,50,82,44,53,53,85,45,40,34,96,26,99,85
99,94,41,90,28,59,86,36,3,53,3,23,62,25,89,25,19,26,64,29,20,76,49,98,64,7,2,71,52,94,20,15,29,98,24,87,65,9,51,96,37,69,55,5,21,98,74,74,96,58,17,18,48,77,40,38,66,21,6,2,23,25,15,59,38,43,57,88,49,26,88,46,83,6,15,75,9,55,16,17,74,33,100,12,30,4,63,2,70,15,15,24,1,54,65,79,42,81,54,41
97,87,51,97,82,57,59,53,46,13,62,63,34,15,91,12,57,68,32,81,9,24,50,88,74,82,17,55,82,68,17,60,50,4,42,54,2,58,43,35,92,27,81,47,67,16,64,96,71,81,90,72,42,30,39,45,74,60,63,25,37,7,63,42,98,99,20,96,54,81,82,61,87,82,19,78,38,4,77,50,91,84,57,95,14,83,62,53,97,100,51,74,96,48,72,20,67,10,42,4
6,50,81,84,51,17,74,8,42,2,90,68,57,33,82,98,16,37,75,15,99,47,69,53,11,33,12,25,83,17,95,42,99,45,24,11,40,49,93,76,92,32,69,24,89,42,40,44,29,14,41,28,12,4,14,88,5,48,54,93,24,59,91,10,65,78,83,89,2,1,25,67,35,84,64,93,15,89,79,22,68,19,57,14,68,72,29,76,35,67,63,92,80,60,34,7,59,73,45,68
70,81,97,17,80,87,56,3,47,6,4,91,66,60,91,63,63,50,39,61,100,3,79,30,57,77,85,34,42,1,40,48,10,86,49,61,26,62,37,47,98,40,21,65,94,38,3,98,26,46,35,62,40,65,62,40,54,97,82,38,17,68,34,7,43,87,97,44,6,11,79,99,30,3,20,53,81,58,28,74,63,97,13,68,97,55,36,36,6,85,88,92,16,72,40,79,13,36,50,18
60,3,13,13,52,4,57,66,27,23,12,34,31,99,81,38,64,70,56,52,19,52,76,88,9,6,93,38,13,30,99,86,71,42,28,80,100,46,82,66,55,64,85,31,63,46,87,81,88,61,63,15,20,90,96,2,89,75,31,94,25,29,64,25,31,71,92,36,54,10,21,30,1,85,91,2,33,84,96,65,66,38,57,33,40,24,79,9,99,65,88,50,63,55,69,11,49,20,41,69
59,75,37,13,58,81,88,24,78,25,19,26,1,72,66,14,73,33,21,53,25,25,9,62,81,63,23,83,29,48,75,43,57,97,19,28,50,74,42,67,51,12,89,59,90,50,37,23,10,82,67,92,71,3,18,66,28,82,25,94,6,2,5,43,97,49,29,15,4,66,3,65,30,5,60,37,84,94,19,2,51,18,96,96,82,39,50,3,21,34,23,48,41,92,76,75,92,6,85,33
25,63,93,49,73,81,86,87,13,62,60,25,40,49,88,42,69,8,62,59,66,71,50,8,45,32,96,41,4,77,55,91,88,31,28,55,2,23,74,34,45,4,4,83,85,20,27,33,33,100,23,24,5,75,21,95,26,87,13,76,42,21,33,49,94,43,18,12,15,91,65,34,25,86,59,84,46,22,78,42,14,54,50,85,45,73,48,21,94,94,10,44,55,74,81,66,62,79,69,38
50,54,50,10,9,37,96,52,59,100,16,21,19,57,46,98,17,50,67,53,90,27,93,57,25,77,94,60,69,67,2,19,93,3,9,3,8,29,84,83,72,45,29,9,76,10,82,19,39,72,87,48,97,7,12,8,38,61,85,60,6,75,49,46,83,71,34,29,78,18,11,37,29,41,54,47,86,22,25,77,21,11,91,45,93,85,75,63,92,31,96,37,26,30,22,91,7,13,18,7
48,88,17,59,6,85,97,75,21,95,4,18,53,33,27,74,98,39,40,68,13,62,85,69,76,58,60,38,3,94,84,38,66,86,81,76,51,72,57,12,84,86,95,72,26,37,44,84,41,24,37,46,80,39,20,16,25,89,96,43,90,97,44,10,23,66,81,68,72,39,43,63,88,3,21,38,84,88,45,46,21,44,51,53,72,17,11,23,40,93,58,14,12,66,70,46,40,87,79,27
25,45,29,72,60,38,16,20,66,52,18,42,15,94,98,21,31,8,56,86,90,64,38,16,12,58,67,83,100,96,39,25,70,91,50,10,25,23,98,50,66,25,27,57,43,91,86,50,24,8,62,65,67,100,35,84,20,84,50,53,20,38,99,83,48,28,46,38,34,17,52,76,51,98,13,26,4,12,75,17,34,95,37,75,62,31,31,30,59,45,68,75,91,30,81,95,97,76,5,8
48,98,37,3,73,51,23,15,22,31,32,56,67,50,98,57,28,82,84,46,33,43,95,58,46,86,27,51,30,4,20,67,78,53,43,1,16,65,33,21,94,93,78,97,62,79,20,23,44,97,51,48,14,81,61,82,36,83,83,14,11,31,42,100,33,73,64,16,20,99,72,7,60,42,29,23,15,85,27,40,10,32,39,84,34,1,97,62,10,93,37,44,29,93,68,18,12,79,41,91
93,97,22,43,27,50,84,38,82,45,88,45,39,26,74,59,53,47,64,55,32,52,79,45,26,31,44,43,16,24,18,98,99,72,17,90,60,81,49,62,83,50,61,30,47,37,42,83,95,39,16,1,48,36,39,29,36,32,100,68,53,22,83,25,42,7,37,95,74,99,18,24,26,29,69,26,73,92,72,54,4,90,87,99,25,88,6,25,53,53,3,92,2,78,23,77,66,71,20,27
54,55,32,34,87,5,45,90,58,10,32,39,32,8,57,78,93,98,48,99,82,5,62,61,35,24,87,80,47,83,60,10,63,79,95,58,73,22,3,9,45,61,93,94,23,36,88,42,32,81,81,13,64,49,8,32,41,72,55,48,29,16,89,11,38,33,78,23,23,13,73,52,95,11,41,48,45,66,54,62,84,52,52,50,14,60,57,21,48,57,43,4,68,1,49,27,22,43,71,73
98,37,30,67,79,29,86,11,75,62,38,59,10,16,26,86,15,22,25,83,15,1,30,68,81,42,74,22,80,15,72,48,67,98,51,14,66,63,73,1,3,90,61,4,8,86,75,17,61,16,49,99,66,79,2,48,14,100,27,4,95,2,25,73,74,97,98,64,8,93,50,45,26,47,85,78,78,80,83,28,38,41,67,4,87,46,49,84,4,10,20,16,72,100,100,66,47,6,34,42
8,51,64,90,92,39,60,9,31,91,98,34,84,98,18,3,15,64,84,69,67,12,90,18,3,81,24,65,46,27,75,95,46,45,88,19,70,13,22,81,40,87,47,50,26,38,91,84,9,43,62,6,20,15,40,72,23,81,88,57,59,31,62,88,27,43,78,85,94,2,93,69,56,80,55,94,31,25,36,18,86,40,37,42,85,19,46,16,72,96,25,82,15,11,14,89,91,73,34,13
29,45,51,14,20,21,18,1,5,80,40,19,5,51,91,3,87,74,36,54,23,54,3,52,64,97,31,69,49,90,8,52,100,34,27,71,95,40,84,35,51,66,3,16,67,88,73,33,7,59,31,83,96,34,33,31,27,9,49,10,25,32,75,4,1,66,33,77,50,28,52,65,9,12,82,64,51,31,11,54,11,67,50,27,70,70,60,39,40,69,93,9,36,61,92,67,62,12,66,4
84,28,95,73,75,49,88,45,31,12,8,27,65,100,30,10,26,48,61,97,40,88,2,41,2,70,7,12,53,81,41,64,50,33,89,41,53,49,5,8,71,95,50,69,71,42,65,91,15,30,9,76,41,63,56,88,18,60,28,67,40,16,2,32,40,12,46,60,10,1,45,68,100,11,67,39,67,35,65,95,94,26,71,68,89,76,32,6,61,25,82,81,29,26,14,20,33,67,90,74
44,36,45,30,61,62,8,69,59,26,21,82,46,9,10,61,74,15,65,17,26,42,31,60,70,54,32,34,49,15,76,47,42,83,84,74,7,66,96,71,49,68,90,35,100,51,61,51,66,59,15,31,86,75,85,26,30,80,92,8,45,96,69,55,40,25,6,59,2,29,17,77,80,67,50,27,23,20,81,30,43,24,18,61,48,11,65,78,44,9,98,99,1,50,73,15,2,90,4,50
29,49,49,27,23,35,15,5,4,44,66,91,71,50,91,46,9,56,18,56,34,96,11,90,16,81,20,25,20,51,56,7,1,3,85,22,56,22,69,15,78,27,75,45,100,54,25,83,92,9,78,52,95,53,86,98,3,89,73,11,51,79,89,5,77,75,77,68,98,27,10,19,30,53,42,99,20,80,100,12,34,45,87,98,6,93,87,19,73,81,25,60,21,91,28,97,38,97,40,59
13,63,24,81,87,69,41,63,50,99,57,100,67,82,50,86,57,64,70,96,26,63,4,64,15,86,75,75,55,93,76,38,12,72,10,86,42,69,81,1,61,83,58,52,74,98,15,89,51,4,100,46,44,89,46,83,85,16,85,74,80,35,95,45,13,38,24,58,31,3,65,15,43,1,14,95,67,94,65,22,24,3,48,49,64,17,11,34,91,18,62,71,27,59,66,45,23,88,47,97
69,44,15,86,59,56,74,55,79,3,9,17,88,37,10,40,25,57,66,39,22,16,2,61,61,76,17,88,6,58,58,30,100,13,21,35,96,92,8,50,78,79,80,18,35,77,15,92,92,26,68,48,24,72,10,6,97,4,7,20,74,93,81,58,5,80,12,85,92,30,39,28,75,55,3,49,32,11,98,17,96,4,5,32,86,84,5,96,5,97,61,96,35,96,45,52,80,14,84,16
10,98,63,82,43,71,17,2,9,28,63,18,3,31,93,47,24,76,24,75,5,37,3,12,49,31,5,45,12,15,9,96,6,54,32,84,57,22,37,50,45,95,70,80,5,75,84,5,59,15,77,100,86,30,77,44,76,27,37,89,78,87,2,21,76,44,67,62,37,78,14,23,52,69,92,34,39,76,21,30,13,41,26,47,23,69,51,36,12,7,45,23,93,45,24,32,44,32,27,7
37,58,69,23,95,49,20,78,69,66,61,31,44,67,18,56,89,30,60,60,57,56,86,56,38,71,83,63,50,45,84,8,10,1,38,29,20,55,74,14,6,68,96,23,82,88,70,74,36,13,1,77,51,37,47,68,72,88,19,68,14,35,71,65,87,85,56,13,20,52,59,30,86,16,33,49,33,77,29,42,27,42,82,62,74,99,20,86,36,59,100,34,96,23,51,37,33,20,12,92
47,43,90,31,86,100,30,7,59,61,75,63,63,77,99,74,34,53,53,4,89,21,41,77,96,20,20,17,51,71,23,72,73,73,51,41,2,97,89,32,30,56,100,39,35,30,68,15,96,19,99,43,80,71,43,57,90,27,59,92,23,38,50,7,90,37,78,92,13,72,7,65,28,83,81,7,55,80,68,1,26,42,57,70,8,75,46,94,2,11,90,31,5,13,16,32,63,8,20,11
51,91,84,4,35,29,20,34,20,73,4,46,89,89,4,59,70,78,6,9,28,28,67,54,58,100,68,54,26,16,84,87,70,91,23,75,90,46,100,78,50,83,68,59,69,16,62,66,38,96,82,24,32,95,26,28,9,71,53,44,68,92,6,27,3,96,18,28,40,47,86,12,64,79,39,81,11,52,65,81,27,93,11,33,54,67,69,3,27,62,84,11,73,69,95,49,37,78,63,29
99,44,96,35,35,66,63,3,77,21,56,50,57,65,29,87,75,76,66,20,84,77,5,84,2,1,6,46,17,32,95,1,94,12,29,24,10,98,70,29,100,14,88,29,29,75,24,34,5,67,24,2,83,75,7,92,65,84,7,33,14,84,17,69,89,27,9,43,86,92,93,51,49,99,99,60,67,81,56,95,37,96,88,27,33,54,60,69,52,89,46,12,26,77,67,15,27,57,69,12
39,8,60,37,50,64,95,17,14,94,48,28,4,62,4,84,49,84,18,41,45,12,32,44,93,74,39,21,6,75,16,62,3,65,26,76,25,6,16,28,47,17,37,79,12,69,58,100,7,34,42,75,30,74,100,4,8,89,66,77,81,49,98,97,21,57,1,70,24,9,36,34,93,55,11,46,30,30,46,60,97,93,20,95,13,38,2,5,6,12,68,93,92,22,27,79,75,11,55,57
29,51,69,95,69,65,42,39,47,72,42,4,92,23,43,86,72,88,91,95,44,24,84,48,15,94,68,26,37,74,69,24,50,67,50,51,22,45,5,77,41,95,24,39,98,85,12,46,1,61,45,93,26,29,84,58,46,89,24,30,32,4,18,87,53,98,72,33,85,16,13,41,74,100,31,14,55,79,67,37,66,96,74,17,27,75,70,35,61,13,3,97,88,43,48,78,17,58,98,66
97,34,22,89,20,98,84,93,67,52,4,78,42,94,6,40,31,34,99,12,40,3,26,5,96,37,29,94,73,27,27,86,23,47,88,43,57,94,33,31,44,94,47,85,40,74,31,41,83,78,39,4,47,77,99,71,41,76,14,97,39,52,2,84,50,39,79,85,67,59,28,17,73,60,11,14,62,69,55,94,35,51,21,82,46,6,1,46,6,69,15,85,14,49,36,77,83,61,58,25
100,65,65,3,76,73,38,33,3,42,9,75,50,12,94,48,37,51,21,23,23,60,36,53,82,6,59,48,13,51,34,22,67,29,34,16,25,91,1,70,43,57,94,94,85,3,42,65,33,27,69,73,34,61,24,89,74,8,90,18,25,47,47,84,67,42,77,53,97,76,87,22,53,71,49,65,91,38,9,82,32,58,28,82,92,76,80,97,92,55,50,87,95,79,85,24,70,73,17,90
60,25,63,36,23,59,66,60,53,27,23,9,15,37,30,64,100,8,40,65,31,22,17,95,30,57,67,36,67,73,66,42,57,67,48,76,56,46,1,13,86,24,79,72,18,3,91,3,3,3,96,58,63,25,73,21,22,98,3,82,78,63,5,42,40,80,83,42,88,43,3,86,63,90,38,25,26,41,44,53,52,3,15,38,36,89,98,46,13,34,11,93,42,6,25,62,90,85,8,74
75,46,75,7,67,53,20,62,5,98,44,39,44,66,34,95,78,85,86,89,32,21,8,44,93,62,2,41,27,98,27,68,5,56,13,58,67,69,57,42,96,3,76,72,58,34,5,72,45,17,27,75,69,67,77,86,34,8,37,24,62,70,39,73,70,84,81,24,55,82,5,41,52,71,78,82,44,16,12,65,1,98,60,76,92,72,88,88,37,55,73,6,48,71,49,95,26,47,44,72
