12,45,26,58,41,4,66,94,35,31,94,75,56,33,35,96,69,88,46,60,7,88,45,4,66,1,20,44,88,78,90,52,19,23,55,1,13,83,63,60,41,15,62,27,63,100,36,62,40,92,17,2,83,32,13,10,84,17,98,86,16,93,2,49,24,53,17,38,58,98,24,3,5,4,31,7,4,71,62,6,30,53,78,8,31,18,24,27,7,76,75,69,8,2,95,10,93,83,10,89
85,79,98,7,31,47,26,78,24,99,50,45,88,93,26,34,2,100,90,11,10,67,52,66,73,72,15,27,55,82,96,72,78,91,61,93,67,95,74,93,10,50,31,98,80,48,15,33,69,3,63,98,24,77,16,68,18,1,75,16,74,17,15,9,84,94,85,7,29,24,87,48,67,13,55,45,43,97,27,21,47,83,35,29,31,3,35,72,7,83,51,14,79,93,61,9,95,28,85,27
46,63,21,51,3,55,92,90,5,12,22,82,5,100,61,99,62,88,73,30,62,20,39,15,8,77,100,11,24,53,26,28,60,19,9,81,73,34,15,65,95,6,90,59,30,74,38,40,12,64,55,34,28,6,86,93,10,61,63,72,51,17,60,14,64,17,45,19,5,77,60,94,55,2,85,33,43,61,82,68,91,20,96,43,8,62,61,11,50,50,99,52,59,56,27,69,14,28,40,24
48,35,51,22,26,52,22,91,3,64,17,83,78,75,36,9,7,76,12,45,74,19,3,50,28,57,19,21,51,24,31,65,50,10,7,88,21,25,9,30,27,17,22,61,89,38,88,94,96,44,15,24,32,45,39,51,23,30,71,18,97,14,24,22,6,48,29,88,46,52,19,42,38,38,30,63,84,8,47,24,65,94,14,22,14,50,71,94,16,93,72,21,93,49,22,18,85,99,1,90
51,30,11,38,81,61,33,79,74,65,57,44,34,25,28,57,34,97,48,85,50,24,34,13,40,78,41,78,38,45,71,46,54,86,21,20,20,56,99,47,5,14,78,61,80,3,30,59,30,16,68,94,74,69,45,70,4,48,90,38,74,67,66,44,37,56,86,77,50,4,96,50,4,94,39,40,51,19,80,30,20,39,14,29,43,33,76,56,35,27,83,5,100,49,12,65,51,69,89,20
47,17,55,32,7,14,7,73,6,32,22,33,18,46,75,39,62,4,21,67,7,16,11,76,81,31,55,75,55,97,90,7,68,72,25,70,82,1,70,63,81,12,39,17,98,27,77,20,18,18,90,63,66,70,39,67,16,69,76,80,15,6,77,10,5,74,90,74,97,7,29,43,53,41,92,80,31,23,87,24,44,71,43,37,38,22,93,33,82,62,22,55,86,31,19,55,77,50,82,22
40,41,35,29,2,56,89,3,68,88,65,18,59,55,66,68,65,63,84,67,94,8,15,40,47,45,95,8,36,67,68,73,56,74,64,80,87,85,42,87,91,33,64,39,80,97,89,39,41,77,88,29,89,18,81,23,24,58,21,2,8,9,82,43,15,39,12,45,73,100,79,51,59,23,2,50,19,75,13,16,72,25,33,54,62,15,65,65,20,53,93,40,38,15,62,84,90,19,4,52
19,1,63,39,28,69,46,97,11,76,50,35,49,87,52,91,34,36,54,32,27,55,56,47,36,59,44,60,49,99,95,92,6,4,35,35,13,71,69,53,52,47,96,62,19,9,20,80,89,14,2,66,96,43,57,43,14,75,30,79,28,9,97,46,89,80,59,83,20,66,69,97,83,81,67,74,8,53,62,48,58,31,43,98,41,38,24,19,35,52,26,86,11,80,67,10,37,59,87,28
80,49,45,35,8,39,90,40,63,47,72,92,53,84,22,76,5,31,26,96,44,6,34,80,87,17,31,47,89,36,78,45,97,25,57,32,94,11,94,27,36,98,68,48,79,73,63,12,92,90,54,62,57,78,44,28,58,83,99,54,62,74,46,57,91,33,37,91,69,22,35,71,82,46,57,19,52,62,86,2,34,76,92,4,53,54,92,88,57,3,71,54,7,50,49,22,66,82,22,73
99,24,68,60,11,92,32,70,3,7,38,71,19,52,56,27,56,22,28,68,21,39,49,49,89,13,60,75,70,74,99,38,33,60,19,30,58,3,36,17,77,3,9,78,35,23,63,54,15,44,66,54,44,82,75,40,87,73,86,33,83,40,21,98,77,4,34,34,63,99,45,71,21,52,57,11,46,72,84,75,97,3,75,83,64,85,73,22,46,3,17,90,33,57,86,16,15,91,54,14
82,77,83,1,60,100,30,81,80,19,71,63,3,87,95,28,67,67,25,49,38,35,63,16,8,76,32,60,78,84,43,4,39,41,3,78,89,1,42,15,45,73,65,49,61,91,34,60,83,69,61,94,10,13,77,1,32,38,46,96,55,37,92,31,58,37,80,11,17,77,91,30,54,17,25,19,98,97,51,99,82,82,44,21,71,68,78,71,2,49,41,38,94,28,51,95,55,52,94,100
99,89,38,75,29,28,91,2,19,23,15,33,38,46,26,21,88,78,48,61,20,36,4,47,13,15,70,4,46,99,85,17,72,77,23,11,79,33,35,50,79,70,50,26,65,62,8,71,89,14,17,35,51,20,91,78,87,28,50,30,63,72,54,45,52,74,98,73,88,52,66,42,14,62,12,31,37,21,9,14,71,3,94,90,23,80,18,72,78,64,94,78,35,46,16,9,74,33,43,53
33,18,39,95,58,39,41,6,41,95,1,91,2,47,87,80,45,1,90,61,94,59,36,22,52,38,15,16,22,29,45,59,64,50,22,88,16,65,96,41,80,61,88,18,45,56,40,3,31,42,6,4,96,93,78,4,59,11,52,19,45,85,73,35,6,41,60,94,86,64,82,23,100,63,31,46,25,67,92,30,74,35,38,38,72,6,9,91,48,42,98,54,79,97,99,65,52,90,48,85
24,80,43,16,28,20,21,88,9,4,40,61,47,49,62,67,17,25,85,15,43,98,21,8,87,64,70,30,32,30,98,33,66,13,51,36,64,84,78,4,30,51,16,28,32,27,15,62,79,100,29,65,5,47,90,91,77,52,44,61,55,19,26,37,42,86,9,83,19,67,67,58,28,84,76,15,46,46,12,96,27,18,46,39,52,98,47,96,30,51,55,89,26,88,21,58,39,33,10,70
59,90,83,9,78,63,8,78,34,5,77,44,45,10,29,79,53,22,50,86,38,39,88,88,67,10,86,55,19,64,98,64,7,41,6,89,56,12,43,82,58,80,55,20,32,41,88,51,9,96,99,71,76,26,66,14,40,60,73,1,70,56,37,17,19,3,4,36,71,35,38,42,56,60,17,18,77,100,55,57,34,35,16,51,77,5,63,93,91,63,23,100,33,70,91,61,59,4,50,56
78,19,17,22,51,88,47,6,19,13,8,52,66,96,67,8,80,44,33,62,78,17,2,15,100,44,55,100,27,73,99,90,82,2,20,50,18,1,37,17,3,61,1,77,23,61,87,4,50,15,41,34,56,69,64,15,22,15,94,2,23,69,19,73,59,42,26,78,23,14,64,79,56,12,83,10,47,9,92,43,6,78,87,40,80,4,85,24,19,63,44,55,43,80,99,30,24,56,80,70
45,7,47,16,63,82,70,33,28,1,55,27,69,56,31,40,48,41,71,97,36,27,5,56,91,83,86,13,98,48,87,83,31,5,10,75,27,82,85,8,44,7,59,74,38,7,16,46,47,93,72,87,41,61,56,72,27,13,68,49,100,62,60,8,39,55,42,77,61,6,38,73,2,63,64,88,14,29,55,90,20,43,31,46,85,52,70,95,39,75,29,55,66,78,50,80,4,66,66,42
65,17,47,3,45,36,55,99,13,36,48,29,13,59,57,18,97,67,87,45,87,84,2,71,54,28,11,37,54,13,86,29,94,42,93,34,99,54,11,29,74,86,71,5,89,54,81,14,84,84,87,86,80,12,42,16,25,8,12,47,32,32,98,27,60,99,100,7,91,82,36,46,57,61,36,56,100,15,83,26,35,89,26,38,80,24,53,55,46,2,21,76,44,28,67,79,24,22,67,12
24,47,78,60,87,31,86,49,58,26,71,80,61,55,83,42,72,83,76,43,46,14,42,89,25,96,56,34,10,4,31,23,32,25,10,57,88,61,62,48,95,96,90,65,43,43,47,73,28,90,25,70,72,11,83,99,19,93,97,64,29,1,100,67,22,37,27,73,7,39,88,37,11,21,19,24,80,31,34,71,85,20,62,58,54,62,11,5,10,98,51,4,65,61,42,91,18,78,33,57
32,97,44,24,94,88,46,95,73,72,84,52,53,30,3,23,68,92,47,83,62,24,4,44,12,96,9,62,80,81,32,69,13,38,45,70,100,29,55,27,77,22,89,52,50,99,38,74,67,47,47,89,19,33,18,93,91,90,68,57,19,53,61,81,99,12,24,66,9,28,19,56,33,100,4,79,14,59,29,55,6,56,18,51,61,40,97,78,60,47,12,5,53,91,15,84,4,6,57,67
57,94,89,25,13,16,94,74,94,11,44,26,70,55,86,65,24,22,32,13,99,79,73,47,49,86,79,83,24,71,92,23,76,51,89,3,96,85,47,67,63,2,13,98,19,28,77,36,56,70,86,91,91,85,27,10,99,90,51,37,39,61,81,30,70,70,28,22,18,6,95,32,63,20,54,96,76,31,56,39,29,89,34,51,33,3,46,49,3,80,17,8,19,82,3,62,91,83,33,61
52,81,81,64,16,98,78,91,25,52,51,46,39,5,69,70,37,23,29,54,69,83,68,2,51,87,59,84,59,38,28,25,38,44,46,31,84,56,33,85,72,7,5,41,95,53,81,84,65,22,61,73,17,99,61,91,37,52,77,57,38,40,73,85,11,32,14,53,77,68,96,75,82,55,71,64,31,30,37,20,4,48,14,28,20,85,91,68,57,17,69,36,85,65,45,86,96,9,33,63
14,9,74,100,17,10,53,47,56,35,45,67,16,78,4,1,24,37,46,17,100,98,86,89,62,20,35,28,72,51,78,43,34,40,59,22,29,22,15,35,98,9,26,17,41,34,30,10,26,22,62,85,5,19,25,32,94,89,87,67,8,70,3,39,23,43,63,6,49,56,49,18,10,27,87,25,24,16,61,25,26,84,32,22,89,16,82,81,66,61,10,38,87,90,62,50,64,94,39,51
58,85,22,34,70,29,44,48,81,54,25,85,24,79,6,53,16,53,53,32,56,43,6,86,82,35,16,44,69,15,74,98,67,79,100,74,68,16,25,14,95,55,70,30,1,28,39,85,1,21,10,18,45,7,54,50,28,49,68,61,45,9,88,99,5,71,81,86,70,19,67,46,70,83,48,60,51,79,32,36,32,86,24,18,34,30,83,19,46,39,44,30,66,13,46,58,11,57,97,15
65,91,97,93,87,89,22,40,87,99,31,63,3,38,8,55,85,55,67,1,11,7,78,81,95,37,23,46,78,73,18,7,54,71,72,43,34,71,73,92,54,56,67,89,7,74,90,63,40,11,69,40,80,75,7,8,64,49,39,67,62,62,26,32,95,27,90,55,86,23,1,34,6,22,32,99,18,79,50,62,53,85,65,7,97,25,79,90,53,83,38,67,74,70,98,96,78,20,57,30
52,70,74,93,8,6,31,85,20,3,52,78,94,62,15,10,69,43,49,15,10,74,1,80,6,20,14,85,30,77,32,27,79,60,59,25,37,64,42,86,64,43,19,4,73,80,40,43,80,42,55,51,95,87,83,82,87,23,50,98,50,7,20,96,24,53,17,70,3,43,64,67,39,95,24,65,92,82,43,20,55,62,79,74,100,44,48,71,61,72,17,51,36,81,55,78,86,9,72,93
100,3,18,52,56,74,19,72,50,90,100,50,70,99,38,97,93,85,89,89,51,68,85,85,34,79,79,56,82,44,80,12,87,65,50,64,64,70,19,77,42,76,84,100,68,53,96,50,2,65,9,20,5,17,44,78,30,70,100,40,20,94,49,33,71,40,67,88,67,46,30,24,58,20,14,39,66,15,76,63,99,20,24,82,21,32,46,80,19,13,44,15,38,59,50,55,74,36,81,56
12,81,38,45,13,91,82,27,59,11,39,15,96,83,18,97,88,49,57,42,57,73,9,37,47,34,12,26,86,2,4,71,7,25,44,49,99,20,65,27,87,40,5,98,33,29,100,97,36,20,63,16,47,17,54,21,1,33,23,38,13,33,69,10,89,8,88,18,43,68,53,72,40,73,94,40,22,42,89,16,81,17,90,94,19,77,59,40,56,38,23,7,66,30,75,61,21,47,41,86
11,58,76,58,47,99,2,74,96,27,89,32,82,35,59,40,16,54,17,53,17,71,35,2,76,8,11,83,96,55,89,20,58,63,26,72,55,15,20,98,45,15,41,93,56,52,13,39,90,63,75,69,60,54,97,5,65,59,83,49,78,6,62,4,60,66,93,19,53,23,21,66,26,11,67,53,79,98,47,93,21,81,45,8,8,100,27,66,44,40,37,27,30,17,69,54,65,63,11,63
48,88,25,5,11,30,93,81,73,87,20,48,17,99,88,18,82,77,50,96,13,23,84,32,45,40,37,50,13,51,31,39,94,70,20,99,89,81,11,32,65,49,5,43,90,54,47,46,33,5,53,51,28,90,57,17,58,22,96,89,84,89,74,68,99,41,78,60,10,79,67,44,81,13,26,70,44,88,74,88,77,48,38,60,37,59,43,29,62,53,56,10,2,18,27,26,72,73,34,36
8,64,99,42,61,28,90,82,55,20,89,18,52,42,71,81,76,26,26,29,4,60,50,92,75,37,86,52,68,45,37,72,49,9,95,30,74,84,35,17,63,47,37,34,11,18,29,60,29,46,58,45,33,86,66,21,39,46,67,87,24,95,71,18,87,9,93,19,84,14,3,88,92,20,81,85,65,6,79,79,12,39,12,49,88,89,31,85,46,98,55,46,64,25,15,8,28,68,11,10
22,82,3,8,46,80,33,70,91,24,15,80,97,82,35,40,74,99,3,66,92,44,64,42,71,53,3,69,54,87,68,14,76,79,15,52,41,93,45,10,100,74,79,50,84,14,43,23,90,9,48,1,98,81,12,27,54,17,73,1,15,74,80,72,3,3,78,12,26,22,10,97,70,42,72,25,5,92,84,41,85,75,31,7,78,52,63,37,4,86,94,97,13,11,60,100,99,49,66,12
67,8,79,10,25,37,34,6,68,55,7,32,70,37,7,75,61,13,72,59,61,21,42,75,66,12,15,2,55,8,1,33,1,94,13,78,6,15,29,35,45,35,31,73,70,75,46,53,59,13,87,2,27,16,72,1,24,13,29,49,44,78,7,49,32,45,14,25,16,28,12,2,40,85,8,35,5,1,30,21,65,27,40,41,59,84,18,77,94,9,78,86,85,21,10,74,93,24,8,42
100,48,9,50,9,88,31,96,82,15,84,23,69,60,15,6,4,88,70,77,59,84,27,44,91,90,37,3,10,99,78,38,86,79,66,7,9,1,95,57,73,89,16,35,100,39,89,94,27,34,45,28,13,35,19,72,45,53,67,88,32,71,9,45,73,9,75,17,34,75,48,69,75,50,2,86,83,5,65,96,39,1,74,7,23,29,34,50,100,82,57,93,72,83,51,74,37,57,2,12
5,46,51,53,80,20,25,19,12,69,56,74,78,32,83,80,73,7,13,53,71,89,98,82,32,80,14,26,12,97,53,73,90,71,10,49,67,77,10,53,61,59,36,13,88,81,98,44,31,84,63,46,43,86,32,3,70,65,50,45,7,23,41,18,54,81,43,36,13,30,21,94,92,76,31,24,42,82,32,84,37,28,16,93,28,77,33,85,100,18,73,62,52,13,42,13,15,69,54,47
65,88,86,34,55,91,73,64,15,25,57,63,94,44,4,74,69,41,38,39,60,88,89,18,51,21,100,29,79,46,85,6,35,53,40,51,88,72,40,77,12,56,52,33,40,43,28,44,70,88,67,73,88,10,41,48,87,8,62,74,72,48,98,40,61,46,69,58,13,68,78,67,85,64,51,34,94,6,59,35,12,44,28,23,50,89,66,98,61,70,34,100,48,100,12,95,80,31,95,96
77,82,2,73,9,33,28,54,40,24,73,41,79,35,45,17,85,12,23,14,60,35,98,55,49,73,79,48,83,23,6,64,23,47,56,31,40,75,28,94,74,66,23,68,34,35,9,83,52,39,36,56,21,83,51,68,57,4,72,86,60,76,16,66,97,14,85,99,47,94,14,20,44,90,92,48,25,9,29,86,85,3,53,89,20,58,16,86,10,28,42,35,3,5,31,34,94,40,48,95
18,14,96,90,43,47,84,83,57,77,45,37,7,39,66,93,7,71,66,81,98,93,17,35,33,13,1,8,53,60,97,63,28,94,60,67,1,18,43,79,98,71,12,11,54,40,8,48,29,88,30,29,56,48,46,51,25,82,60,61,56,30,96,29,54,12,47,35,47,13,74,96,75,71,44,78,57,85,50,49,64,4,46,34,27,24,80,99,88,58,12,63,62,35,58,75,83,78,1,35
